myindex,sum
20161123_AG,0.0
20161123_AL,0.0
20161123_AU,-2849.97
20161123_BU,280.0
20161123_C,1070.0
20161123_CF,0.0
20161123_CS,-2240.0
20161123_CU,8300.0
20161123_FG,60.0
20161123_HC,0.0
20161123_I,0.0
20161123_J,0.0
20161123_JD,-695.0
20161123_JM,0.0
20161123_L,-950.0
20161123_M,1070.0
20161123_MA,-440.0
20161123_NI,4200.0
20161123_OI,8140.0
20161123_PP,0.0
20161123_RB,0.0
20161123_RM,-270.0
20161123_RU,15250.0
20161123_SR,-7710.0
20161123_TA,760.0
20161123_YY,17680.0
20161123_ZC,-700.0
20161123_ZN,-25.0
20161123_p,1580.0
20161124_A,-1560.0
20161124_AG,-505.0
20161124_AL,-2650.0
20161124_AU,19100.08
20161124_BU,-20.0
20161124_C,1630.0
20161124_CF,-2475.0
20161124_CS,-1060.0
20161124_CU,4850.0
20161124_FG,10.0
20161124_HC,0.0
20161124_I,750.0
20161124_J,-150.0
20161124_JD,760.0
20161124_JM,0.0
20161124_L,-4025.0
20161124_M,-1760.0
20161124_MA,-1920.0
20161124_NI,-672.0
20161124_OI,2900.0
20161124_PP,-1780.0
20161124_RB,0.0
20161124_RM,-1050.0
20161124_RU,-9050.0
20161124_SR,5480.0
20161124_TA,-180.0
20161124_YY,120.0
20161124_ZC,-79.99
20161124_ZN,1800.0
20161124_p,-2520.0
20161125_A,-20.0
20161125_AG,-11810.0
20161125_AL,-2850.0
20161125_AU,-30250.05
20161125_BU,0.0
20161125_C,1010.0
20161125_CF,-150.0
20161125_CS,-990.0
20161125_CU,-2950.0
20161125_FG,350.0
20161125_HC,0.0
20161125_I,0.0
20161125_J,18700.0
20161125_JD,-25.0
20161125_JM,900.0
20161125_L,8625.0
20161125_M,-140.0
20161125_MA,-40.0
20161125_NI,172.0
20161125_OI,6440.0
20161125_PP,350.0
20161125_RB,0.0
20161125_RM,0.0
20161125_RU,0.0
20161125_SR,36670.0
20161125_TA,-240.0
20161125_YY,3180.0
20161125_ZC,-1360.01
20161125_ZN,15550.0
20161125_p,0.0
20161128_A,1180.0
20161128_AG,-45.0
20161128_AL,-17025.0
20161128_AU,-10049.97
20161128_BU,0.0
20161128_C,-1350.0
20161128_CF,-1875.0
20161128_CS,-330.0
20161128_CU,0.0
20161128_FG,-190.0
20161128_HC,0.0
20161128_I,0.0
20161128_J,-15000.0
20161128_JD,-990.0
20161128_JM,-3060.0
20161128_L,-8175.0
20161128_M,110.0
20161128_MA,-940.0
20161128_NI,-1382.0
20161128_OI,3460.0
20161128_PP,-3865.0
20161128_RB,0.0
20161128_RM,510.0
20161128_RU,28800.0
20161128_SR,27890.0
20161128_TA,2130.0
20161128_YY,2160.0
20161128_ZC,-1519.99
20161128_ZN,-2400.0
20161128_p,-660.0
20161129_A,350.0
20161129_AG,-4230.0
20161129_AL,8950.0
20161129_AU,-22650.14
20161129_BU,0.0
20161129_C,-650.0
20161129_CF,-4475.0
20161129_CS,2740.0
20161129_CU,0.0
20161129_FG,850.0
20161129_HC,0.0
20161129_I,0.0
20161129_J,45950.0
20161129_JD,-900.0
20161129_JM,6690.0
20161129_L,-14025.0
20161129_M,-460.0
20161129_MA,220.0
20161129_NI,3144.0
20161129_OI,-3840.0
20161129_PP,-790.0
20161129_RB,0.0
20161129_RM,-790.0
20161129_RU,-21500.0
20161129_SR,-17300.0
20161129_TA,-950.0
20161129_YY,-4200.0
20161129_ZC,23340.01
20161129_ZN,-3825.0
20161129_p,1200.0
20161130_A,-870.0
20161130_AG,-1845.0
20161130_AL,-1525.0
20161130_AU,58200.0
20161130_BU,0.0
20161130_C,-500.0
20161130_CF,-21600.0
20161130_CS,-3070.0
20161130_CU,0.0
20161130_FG,-100.0
20161130_HC,0.0
20161130_I,0.0
20161130_J,4450.0
20161130_JD,-645.0
20161130_JM,2400.0
20161130_L,3725.0
20161130_M,240.0
20161130_MA,-750.0
20161130_NI,-1166.0
20161130_OI,560.0
20161130_PP,-4605.0
20161130_RB,0.0
20161130_RM,-600.0
20161130_RU,-2950.0
20161130_SR,-1900.0
20161130_TA,-2740.0
20161130_YY,-2560.0
20161130_ZC,3440.03
20161130_ZN,0.0
20161130_p,-580.0
20161201_A,1560.0
20161201_AG,-6495.0
20161201_AL,-200.0
20161201_AU,-18700.01
20161201_BU,240.0
20161201_C,150.0
20161201_CF,-9650.0
20161201_CS,-300.0
20161201_CU,0.0
20161201_FG,-2010.0
20161201_HC,0.0
20161201_I,0.0
20161201_J,13400.0
20161201_JD,-985.0
20161201_JM,0.0
20161201_L,-400.0
20161201_M,750.0
20161201_MA,-500.0
20161201_NI,-12.0
20161201_OI,-780.0
20161201_PP,-40.0
20161201_RB,0.0
20161201_RM,680.0
20161201_RU,-200.0
20161201_SR,2300.0
20161201_TA,310.0
20161201_YY,3280.0
20161201_ZC,-120.0
20161201_ZN,0.0
20161201_p,320.0
20161202_A,2580.0
20161202_AG,-4870.0
20161202_AL,0.0
20161202_AU,-10749.97
20161202_BU,-660.0
20161202_C,30.0
20161202_CF,8375.0
20161202_CS,-1370.0
20161202_CU,0.0
20161202_FG,-280.0
20161202_HC,0.0
20161202_I,0.0
20161202_J,7300.0
20161202_JD,1820.0
20161202_JM,-2880.0
20161202_L,9325.0
20161202_M,240.0
20161202_MA,7010.0
20161202_NI,-3216.0
20161202_OI,260.0
20161202_PP,4495.0
20161202_RB,0.0
20161202_RM,210.0
20161202_RU,-5000.0
20161202_SR,-460.0
20161202_TA,160.0
20161202_YY,-5240.0
20161202_ZC,0.0
20161202_ZN,4350.0
20161202_p,-1620.0
20161205_A,140.0
20161205_AG,705.0
20161205_AL,0.0
20161205_AU,13799.96
20161205_BU,-100.0
20161205_C,20.0
20161205_CF,-375.0
20161205_CS,-4040.0
20161205_CU,0.0
20161205_FG,-520.0
20161205_HC,740.0
20161205_I,0.0
20161205_J,-12200.0
20161205_JD,-1200.0
20161205_JM,0.0
20161205_L,11400.0
20161205_M,-870.0
20161205_MA,4080.0
20161205_NI,-6.0
20161205_OI,-1860.0
20161205_PP,6230.0
20161205_RB,0.0
20161205_RM,-600.0
20161205_RU,10100.0
20161205_SR,520.0
20161205_TA,1630.0
20161205_YY,40.0
20161205_ZC,0.0
20161205_ZN,-2550.0
20161205_p,5480.0
20161206_A,-500.0
20161206_AG,-3210.0
20161206_AL,0.0
20161206_AU,15450.0
20161206_BU,220.0
20161206_C,-330.0
20161206_CF,-9600.0
20161206_CS,2110.0
20161206_CU,0.0
20161206_FG,0.0
20161206_HC,1300.0
20161206_I,0.0
20161206_J,0.0
20161206_JD,-240.0
20161206_JM,0.0
20161206_L,11000.0
20161206_M,-160.0
20161206_MA,6290.0
20161206_NI,0.0
20161206_OI,-640.0
20161206_PP,7425.0
20161206_RB,0.0
20161206_RM,0.0
20161206_RU,3700.0
20161206_SR,-1880.0
20161206_TA,80.0
20161206_YY,-6440.0
20161206_ZC,0.0
20161206_ZN,0.0
20161206_p,5280.0
20161207_A,10.0
20161207_AG,15140.0
20161207_AL,0.0
20161207_AU,-30700.07
20161207_BU,-180.0
20161207_C,-410.0
20161207_CF,-9575.0
20161207_CS,2090.0
20161207_CU,0.0
20161207_FG,460.0
20161207_HC,-930.0
20161207_I,0.0
20161207_J,-10700.0
20161207_JD,-290.0
20161207_JM,0.0
20161207_L,-2000.0
20161207_M,-90.0
20161207_MA,2200.0
20161207_NI,0.0
20161207_OI,-8560.0
20161207_PP,2330.0
20161207_RB,0.0
20161207_RM,-210.0
20161207_RU,-900.0
20161207_SR,-320.0
20161207_TA,-1290.0
20161207_YY,-7040.0
20161207_ZC,-1320.0
20161207_ZN,-6125.0
20161207_p,-7580.0
20161208_A,-10.0
20161208_AG,-6760.0
20161208_AL,0.0
20161208_AU,-5050.12
20161208_BU,-20.0
20161208_C,410.0
20161208_CF,3550.0
20161208_CS,2550.0
20161208_CU,0.0
20161208_FG,-20.0
20161208_HC,-10.0
20161208_I,0.0
20161208_J,-100.0
20161208_JD,-2770.0
20161208_JM,2160.0
20161208_L,-250.0
20161208_M,1670.0
20161208_MA,-2800.0
20161208_NI,0.0
20161208_OI,13040.0
20161208_PP,205.0
20161208_RB,0.0
20161208_RM,2320.0
20161208_RU,-100.0
20161208_SR,1270.0
20161208_TA,470.0
20161208_YY,6100.0
20161208_ZC,-2880.0
20161208_ZN,3350.0
20161208_p,1020.0
20161209_A,0.0
20161209_AG,1660.0
20161209_AL,850.0
20161209_AU,-12400.09
20161209_BU,2500.0
20161209_C,340.0
20161209_CF,-2625.0
20161209_CS,-1780.0
20161209_CU,0.0
20161209_FG,0.0
20161209_HC,0.0
20161209_I,0.0
20161209_J,-40900.0
20161209_JD,-3195.0
20161209_JM,-7380.0
20161209_L,1800.0
20161209_M,-1710.0
20161209_MA,860.0
20161209_NI,0.0
20161209_OI,-13840.0
20161209_PP,12860.0
20161209_RB,1390.0
20161209_RM,-2440.0
20161209_RU,28850.0
20161209_SR,-1260.0
20161209_TA,9760.0
20161209_YY,-11480.0
20161209_ZC,-12720.01
20161209_ZN,-7875.0
20161209_p,-4980.0
20161212_A,-720.0
20161212_AG,9680.0
20161212_AL,-625.0
20161212_AU,-15249.9
20161212_BU,-320.0
20161212_C,-20.0
20161212_CF,625.0
20161212_CS,1710.0
20161212_CU,-11300.0
20161212_FG,0.0
20161212_HC,-2140.0
20161212_I,-8800.0
20161212_J,300.0
20161212_JD,-360.0
20161212_JM,5370.0
20161212_L,-1150.0
20161212_M,-70.0
20161212_MA,-310.0
20161212_NI,-9824.0
20161212_OI,-5100.0
20161212_PP,-4360.0
20161212_RB,-1210.0
20161212_RM,10.0
20161212_RU,-13800.0
20161212_SR,-6870.0
20161212_TA,0.0
20161212_YY,-7500.0
20161212_ZC,-6540.01
20161212_ZN,-900.0
20161212_p,-6280.0
20161213_A,-1330.0
20161213_AG,-5685.0
20161213_AL,-200.0
20161213_AU,-1950.17
20161213_BU,-140.0
20161213_C,100.0
20161213_CF,-9850.0
20161213_CS,-990.0
20161213_CU,6750.0
20161213_FG,0.0
20161213_HC,0.0
20161213_I,-7600.0
20161213_J,5300.0
20161213_JD,-275.0
20161213_JM,420.0
20161213_L,0.0
20161213_M,-190.0
20161213_MA,0.0
20161213_NI,-918.0
20161213_OI,-5860.0
20161213_PP,0.0
20161213_RB,-600.0
20161213_RM,-1010.0
20161213_RU,8750.0
20161213_SR,17080.0
20161213_TA,0.0
20161213_YY,-4600.0
20161213_ZC,7539.99
20161213_ZN,900.0
20161213_p,2660.0
20161214_A,-1180.0
20161214_AG,-1630.0
20161214_AL,2250.0
20161214_AU,-32099.95
20161214_BU,0.0
20161214_C,-80.0
20161214_CF,-6875.0
20161214_CS,650.0
20161214_CU,-8600.0
20161214_FG,0.0
20161214_HC,0.0
20161214_I,150.0
20161214_J,-13850.0
20161214_JD,-1360.0
20161214_JM,-5520.0
20161214_L,0.0
20161214_M,-1010.0
20161214_MA,1510.0
20161214_NI,-2968.0
20161214_OI,-1140.0
20161214_PP,0.0
20161214_RB,270.0
20161214_RM,-220.0
20161214_RU,6650.0
20161214_SR,13840.0
20161214_TA,0.0
20161214_YY,40.0
20161214_ZC,-1720.01
20161214_ZN,-3400.0
20161214_p,-6380.0
20161215_A,-520.0
20161215_AG,-2685.0
20161215_AL,-1050.0
20161215_AU,-1000.23
20161215_BU,0.0
20161215_C,-600.0
20161215_CF,3600.0
20161215_CS,-780.0
20161215_CU,1500.0
20161215_FG,0.0
20161215_HC,0.0
20161215_I,-4400.0
20161215_J,-100.0
20161215_JD,-55.0
20161215_JM,0.0
20161215_L,0.0
20161215_M,-920.0
20161215_MA,960.0
20161215_NI,-3784.0
20161215_OI,-18420.0
20161215_PP,0.0
20161215_RB,0.0
20161215_RM,0.0
20161215_RU,-10050.0
20161215_SR,2640.0
20161215_TA,-100.0
20161215_YY,-14660.0
20161215_ZC,-539.98
20161215_ZN,-1350.0
20161215_p,-9780.0
20161216_A,26660.0
20161216_AG,18170.0
20161216_AL,7600.0
20161216_AU,7000.19
20161216_BU,-620.0
20161216_C,540.0
20161216_CF,19100.0
20161216_CS,460.0
20161216_CU,20000.0
20161216_FG,0.0
20161216_HC,2870.0
20161216_I,6600.0
20161216_J,5500.0
20161216_JD,1340.0
20161216_JM,0.0
20161216_L,3025.0
20161216_M,-600.0
20161216_MA,-1680.0
20161216_NI,24822.0
20161216_OI,3340.0
20161216_PP,-20.0
20161216_RB,0.0
20161216_RM,60.0
20161216_RU,0.0
20161216_SR,4240.0
20161216_TA,-30.0
20161216_YY,7060.0
20161216_ZC,10980.0
20161216_ZN,-4250.0
20161216_p,-320.0
20161219_A,-8590.0
20161219_AG,7035.0
20161219_AL,1825.0
20161219_AU,799.96
20161219_BU,1380.0
20161219_C,330.0
20161219_CF,34400.0
20161219_CS,340.0
20161219_CU,25200.0
20161219_FG,0.0
20161219_HC,1560.0
20161219_I,500.0
20161219_J,-30300.0
20161219_JD,-510.0
20161219_JM,2340.0
20161219_L,3650.0
20161219_M,-2340.0
20161219_MA,-30.0
20161219_NI,26100.0
20161219_OI,-20460.0
20161219_PP,0.0
20161219_RB,0.0
20161219_RM,-2940.0
20161219_RU,0.0
20161219_SR,12350.0
20161219_TA,-2360.0
20161219_YY,-1780.0
20161219_ZC,-10299.99
20161219_ZN,57125.0
20161219_p,0.0
20161220_A,-4140.0
20161220_AG,16545.0
20161220_AL,-4250.0
20161220_AU,45400.01
20161220_BU,-2660.0
20161220_C,1240.0
20161220_CF,9475.0
20161220_CS,5080.0
20161220_CU,-7350.0
20161220_FG,0.0
20161220_HC,-660.0
20161220_I,-100.0
20161220_J,-8600.0
20161220_JD,1855.0
20161220_JM,2490.0
20161220_L,975.0
20161220_M,6920.0
20161220_MA,0.0
20161220_NI,-1700.0
20161220_OI,11020.0
20161220_PP,0.0
20161220_RB,0.0
20161220_RM,5550.0
20161220_RU,0.0
20161220_SR,5140.0
20161220_TA,2240.0
20161220_YY,7760.0
20161220_ZC,4000.02
20161220_ZN,-14475.0
20161220_p,5700.0
20161221_A,1340.0
20161221_AG,-5390.0
20161221_AL,-2250.0
20161221_AU,-14449.82
20161221_BU,240.0
20161221_C,780.0
20161221_CF,-15725.0
20161221_CS,1760.0
20161221_CU,4200.0
20161221_FG,0.0
20161221_HC,-540.0
20161221_I,0.0
20161221_J,-2850.0
20161221_JD,705.0
20161221_JM,-3570.0
20161221_L,925.0
20161221_M,2310.0
20161221_MA,0.0
20161221_NI,11120.0
20161221_OI,3280.0
20161221_PP,0.0
20161221_RB,0.0
20161221_RM,2330.0
20161221_RU,-2750.0
20161221_SR,-1760.0
20161221_TA,260.0
20161221_YY,2780.0
20161221_ZC,4059.98
20161221_ZN,-300.0
20161221_p,1700.0
20161222_A,-3780.0
20161222_AG,2280.0
20161222_AL,-275.0
20161222_AU,2499.97
20161222_BU,-1000.0
20161222_C,1560.0
20161222_CF,-225.0
20161222_CS,3740.0
20161222_CU,200.0
20161222_FG,0.0
20161222_HC,1250.0
20161222_I,0.0
20161222_J,60650.0
20161222_JD,805.0
20161222_JM,4170.0
20161222_L,-1575.0
20161222_M,4370.0
20161222_MA,0.0
20161222_NI,17050.0
20161222_OI,32220.0
20161222_PP,645.0
20161222_RB,0.0
20161222_RM,3530.0
20161222_RU,4200.0
20161222_SR,3120.0
20161222_TA,1620.0
20161222_YY,29780.0
20161222_ZC,7180.0
20161222_ZN,0.0
20161222_p,19100.0
20161223_A,800.0
20161223_AG,4590.0
20161223_AL,2625.0
20161223_AU,-749.97
20161223_BU,640.0
20161223_C,-2390.0
20161223_CF,0.0
20161223_CS,-4590.0
20161223_CU,9700.0
20161223_FG,0.0
20161223_HC,1500.0
20161223_I,0.0
20161223_J,39900.0
20161223_JD,5825.0
20161223_JM,6000.0
20161223_L,100.0
20161223_M,3890.0
20161223_MA,0.0
20161223_NI,73620.0
20161223_OI,13400.0
20161223_PP,125.0
20161223_RB,0.0
20161223_RM,1760.0
20161223_RU,7450.0
20161223_SR,3770.0
20161223_TA,920.0
20161223_YY,3680.0
20161223_ZC,4860.0
20161223_ZN,0.0
20161223_p,-940.0
20161226_A,3240.0
20161226_AG,-1650.0
20161226_AL,-2525.0
20161226_AU,-11399.96
20161226_BU,-60.0
20161226_C,0.0
20161226_CF,1625.0
20161226_CS,0.0
20161226_CU,-4150.0
20161226_FG,0.0
20161226_HC,-290.0
20161226_I,0.0
20161226_J,35300.0
20161226_JD,-4725.0
20161226_JM,8580.0
20161226_L,1400.0
20161226_M,-3940.0
20161226_MA,0.0
20161226_NI,12950.0
20161226_OI,2880.0
20161226_PP,-570.0
20161226_RB,0.0
20161226_RM,-2090.0
20161226_RU,1000.0
20161226_SR,5890.0
20161226_TA,-360.0
20161226_YY,20.0
20161226_ZC,1139.98
20161226_ZN,9350.0
20161226_p,-3060.0
20161227_A,-2480.0
20161227_AG,-5680.0
20161227_AL,2475.0
20161227_AU,250.15
20161227_BU,4780.0
20161227_C,0.0
20161227_CF,-1625.0
20161227_CS,90.0
20161227_CU,-2850.0
20161227_FG,0.0
20161227_HC,0.0
20161227_I,0.0
20161227_J,-8450.0
20161227_JD,180.0
20161227_JM,-1020.0
20161227_L,1950.0
20161227_M,-3860.0
20161227_MA,0.0
20161227_NI,-5420.0
20161227_OI,-7560.0
20161227_PP,0.0
20161227_RB,0.0
20161227_RM,-390.0
20161227_RU,0.0
20161227_SR,-7590.0
20161227_TA,-1530.0
20161227_YY,-4760.0
20161227_ZC,-3939.97
20161227_ZN,-1375.0
20161227_p,-40.0
20161228_A,-30.0
20161228_AG,0.0
20161228_AL,-7100.0
20161228_AU,20049.97
20161228_BU,300.0
20161228_C,-20.0
20161228_CF,0.0
20161228_CS,-320.0
20161228_CU,0.0
20161228_FG,0.0
20161228_HC,0.0
20161228_I,0.0
20161228_J,0.0
20161228_JD,-290.0
20161228_JM,0.0
20161228_L,-1900.0
20161228_M,-60.0
20161228_MA,0.0
20161228_NI,0.0
20161228_OI,0.0
20161228_PP,0.0
20161228_RB,0.0
20161228_RM,-230.0
20161228_RU,0.0
20161228_SR,-6200.0
20161228_TA,-1520.0
20161228_YY,0.0
20161228_ZC,5619.99
20161228_ZN,0.0
20161228_p,0.0
20161229_A,-2250.0
20161229_AG,0.0
20161229_AL,-2200.0
20161229_AU,22950.01
20161229_BU,960.0
20161229_C,-1000.0
20161229_CF,275.0
20161229_CS,230.0
20161229_CU,-1150.0
20161229_FG,0.0
20161229_HC,0.0
20161229_I,-1800.0
20161229_J,0.0
20161229_JD,60.0
20161229_JM,0.0
20161229_L,0.0
20161229_M,0.0
20161229_MA,0.0
20161229_NI,0.0
20161229_OI,0.0
20161229_PP,0.0
20161229_RB,0.0
20161229_RM,-210.0
20161229_RU,0.0
20161229_SR,280.0
20161229_TA,-200.0
20161229_YY,0.0
20161229_ZC,1500.0
20161229_ZN,0.0
20161229_p,0.0
20161230_A,30.0
20161230_AG,0.0
20161230_AL,-13650.0
20161230_AU,-5999.98
20161230_BU,-300.0
20161230_C,-330.0
20161230_CF,750.0
20161230_CS,-350.0
20161230_CU,8550.0
20161230_FG,-130.0
20161230_HC,0.0
20161230_I,-1150.0
20161230_J,0.0
20161230_JD,-850.0
20161230_JM,240.0
20161230_L,0.0
20161230_M,-70.0
20161230_MA,0.0
20161230_NI,-2432.0
20161230_OI,0.0
20161230_PP,0.0
20161230_RB,0.0
20161230_RM,70.0
20161230_RU,4950.0
20161230_SR,-170.0
20161230_TA,230.0
20161230_YY,0.0
20161230_ZC,2380.0
20161230_ZN,0.0
20161230_p,0.0
20170103_A,-70.0
20170103_AG,0.0
20170103_AL,4075.0
20170103_AU,-4649.97
20170103_BU,-820.0
20170103_C,-210.0
20170103_CF,-800.0
20170103_CS,-510.0
20170103_CU,-14350.0
20170103_FG,1000.0
20170103_HC,0.0
20170103_I,-450.0
20170103_J,0.0
20170103_JD,700.0
20170103_JM,19920.0
20170103_L,0.0
20170103_M,1240.0
20170103_MA,0.0
20170103_NI,-7294.0
20170103_OI,160.0
20170103_PP,0.0
20170103_RB,0.0
20170103_RM,1050.0
20170103_RU,-800.0
20170103_SR,-7980.0
20170103_TA,-1900.0
20170103_YY,-440.0
20170103_ZC,5080.0
20170103_ZN,0.0
20170103_p,-1600.0
20170104_A,-160.0
20170104_AG,0.0
20170104_AL,-7650.0
20170104_AU,-6099.99
20170104_BU,0.0
20170104_C,120.0
20170104_CF,2250.0
20170104_CS,-1320.0
20170104_CU,-3000.0
20170104_FG,-370.0
20170104_HC,-150.0
20170104_I,-1100.0
20170104_J,0.0
20170104_JD,-630.0
20170104_JM,-8700.0
20170104_L,0.0
20170104_M,-1590.0
20170104_MA,0.0
20170104_NI,-17198.0
20170104_OI,-500.0
20170104_PP,0.0
20170104_RB,0.0
20170104_RM,-1510.0
20170104_RU,-6750.0
20170104_SR,1900.0
20170104_TA,-50.0
20170104_YY,-780.0
20170104_ZC,-4920.0
20170104_ZN,19200.0
20170104_p,-3360.0
20170105_A,320.0
20170105_AG,0.0
20170105_AL,4700.0
20170105_AU,-1549.97
20170105_BU,0.0
20170105_C,-560.0
20170105_CF,-1625.0
20170105_CS,-1770.0
20170105_CU,-25900.0
20170105_FG,0.0
20170105_HC,-100.0
20170105_I,0.0
20170105_J,0.0
20170105_JD,-975.0
20170105_JM,0.0
20170105_L,0.0
20170105_M,-790.0
20170105_MA,0.0
20170105_NI,-830.0
20170105_OI,160.0
20170105_PP,0.0
20170105_RB,0.0
20170105_RM,-430.0
20170105_RU,-5300.0
20170105_SR,-6420.0
20170105_TA,0.0
20170105_YY,960.0
20170105_ZC,0.0
20170105_ZN,-7550.0
20170105_p,1180.0
20170106_A,140.0
20170106_AG,0.0
20170106_AL,-3200.0
20170106_AU,600.05
20170106_BU,0.0
20170106_C,170.0
20170106_CF,-675.0
20170106_CS,3660.0
20170106_CU,-12550.0
20170106_FG,0.0
20170106_HC,-10.0
20170106_I,-1050.0
20170106_J,-2900.0
20170106_JD,-6855.0
20170106_JM,0.0
20170106_L,1600.0
20170106_M,260.0
20170106_MA,0.0
20170106_NI,-2236.0
20170106_OI,2720.0
20170106_PP,390.0
20170106_RB,0.0
20170106_RM,-670.0
20170106_RU,-7100.0
20170106_SR,-5960.0
20170106_TA,0.0
20170106_YY,3420.0
20170106_ZC,0.0
20170106_ZN,-11825.0
20170106_p,3600.0
20170109_A,1200.0
20170109_AG,50.0
20170109_AL,1950.0
20170109_AU,15000.09
20170109_BU,-2240.0
20170109_C,-680.0
20170109_CF,-1650.0
20170109_CS,-920.0
20170109_CU,-7600.0
20170109_FG,790.0
20170109_HC,6000.0
20170109_I,6900.0
20170109_J,3800.0
20170109_JD,-490.0
20170109_JM,0.0
20170109_L,-7525.0
20170109_M,-170.0
20170109_MA,0.0
20170109_NI,7162.0
20170109_OI,-1300.0
20170109_PP,-940.0
20170109_RB,2790.0
20170109_RM,-800.0
20170109_RU,17400.0
20170109_SR,-12780.0
20170109_TA,0.0
20170109_YY,-2240.0
20170109_ZC,0.0
20170109_ZN,19200.0
20170109_p,-2940.0
20170110_A,2050.0
20170110_AG,4845.0
20170110_AL,525.0
20170110_AU,5849.92
20170110_BU,-3480.0
20170110_C,1000.0
20170110_CF,1325.0
20170110_CS,760.0
20170110_CU,89200.0
20170110_FG,1960.0
20170110_HC,13920.0
20170110_I,12150.0
20170110_J,8300.0
20170110_JD,-3495.0
20170110_JM,540.0
20170110_L,850.0
20170110_M,-970.0
20170110_MA,-1950.0
20170110_NI,15620.0
20170110_OI,-860.0
20170110_PP,-6590.0
20170110_RB,3030.0
20170110_RM,-1770.0
20170110_RU,13650.0
20170110_SR,-8610.0
20170110_TA,-1670.0
20170110_YY,-1420.0
20170110_ZC,0.0
20170110_ZN,14675.0
20170110_p,-2060.0
20170111_A,0.0
20170111_AG,-1365.0
20170111_AL,9800.0
20170111_AU,450.02
20170111_BU,-940.0
20170111_C,-700.0
20170111_CF,-625.0
20170111_CS,-820.0
20170111_CU,7150.0
20170111_FG,480.0
20170111_HC,8490.0
20170111_I,7750.0
20170111_J,-1400.0
20170111_JD,5580.0
20170111_JM,-60.0
20170111_L,-1400.0
20170111_M,750.0
20170111_MA,-3930.0
20170111_NI,-16710.0
20170111_OI,-1140.0
20170111_PP,7375.0
20170111_RB,1870.0
20170111_RM,1680.0
20170111_RU,31250.0
20170111_SR,-6500.0
20170111_TA,1170.0
20170111_YY,160.0
20170111_ZC,0.0
20170111_ZN,-875.0
20170111_p,640.0
20170112_A,720.0
20170112_AG,-4110.0
20170112_AL,31825.0
20170112_AU,-12849.99
20170112_BU,-2640.0
20170112_C,-880.0
20170112_CF,-5350.0
20170112_CS,-1530.0
20170112_CU,60850.0
20170112_FG,-1390.0
20170112_HC,-7490.0
20170112_I,-2450.0
20170112_J,0.0
20170112_JD,-1800.0
20170112_JM,0.0
20170112_L,-775.0
20170112_M,1800.0
20170112_MA,-1150.0
20170112_NI,-78.0
20170112_OI,-520.0
20170112_PP,-6510.0
20170112_RB,-1460.0
20170112_RM,5820.0
20170112_RU,5050.0
20170112_SR,230.0
20170112_TA,-220.0
20170112_YY,280.0
20170112_ZC,0.0
20170112_ZN,-7300.0
20170112_p,600.0
20170113_A,-2110.0
20170113_AG,-1390.0
20170113_AL,-14325.0
20170113_AU,1899.97
20170113_BU,940.0
20170113_C,50.0
20170113_CF,200.0
20170113_CS,1820.0
20170113_CU,24350.0
20170113_FG,-240.0
20170113_HC,-80.0
20170113_I,6000.0
20170113_J,0.0
20170113_JD,-3190.0
20170113_JM,3360.0
20170113_L,4625.0
20170113_M,1630.0
20170113_MA,9040.0
20170113_NI,0.0
20170113_OI,-1060.0
20170113_PP,9210.0
20170113_RB,-150.0
20170113_RM,2020.0
20170113_RU,21100.0
20170113_SR,-14280.0
20170113_TA,-10.0
20170113_YY,340.0
20170113_ZC,0.0
20170113_ZN,-8850.0
20170113_p,1040.0
20170116_A,2130.0
20170116_AG,-6595.0
20170116_AL,0.0
20170116_AU,21150.25
20170116_BU,-320.0
20170116_C,1380.0
20170116_CF,2700.0
20170116_CS,2220.0
20170116_CU,-29150.0
20170116_FG,-230.0
20170116_HC,-250.0
20170116_I,4650.0
20170116_J,-9400.0
20170116_JD,-540.0
20170116_JM,-1680.0
20170116_L,2000.0
20170116_M,3160.0
20170116_MA,1990.0
20170116_NI,-2924.0
20170116_OI,12120.0
20170116_PP,4535.0
20170116_RB,1280.0
20170116_RM,3990.0
20170116_RU,2600.0
20170116_SR,-9300.0
20170116_TA,-710.0
20170116_YY,6380.0
20170116_ZC,0.0
20170116_ZN,-8775.0
20170116_p,3980.0
20170117_A,-1710.0
20170117_AG,5265.0
20170117_AL,-3400.0
20170117_AU,17199.95
20170117_BU,-700.0
20170117_C,-1250.0
20170117_CF,-4975.0
20170117_CS,-1630.0
20170117_CU,-25600.0
20170117_FG,-480.0
20170117_HC,-1400.0
20170117_I,-6450.0
20170117_J,-100.0
20170117_JD,-1755.0
20170117_JM,3870.0
20170117_L,-3100.0
20170117_M,-700.0
20170117_MA,-3630.0
20170117_NI,3968.0
20170117_OI,-7620.0
20170117_PP,-5175.0
20170117_RB,-900.0
20170117_RM,-1030.0
20170117_RU,-5800.0
20170117_SR,-3410.0
20170117_TA,-80.0
20170117_YY,-5160.0
20170117_ZC,0.0
20170117_ZN,3175.0
20170117_p,-4640.0
20170118_A,900.0
20170118_AG,-8310.0
20170118_AL,-550.0
20170118_AU,-31900.11
20170118_BU,1600.0
20170118_C,4930.0
20170118_CF,-3325.0
20170118_CS,1950.0
20170118_CU,-2300.0
20170118_FG,140.0
20170118_HC,-210.0
20170118_I,0.0
20170118_J,0.0
20170118_JD,-3935.0
20170118_JM,870.0
20170118_L,-1200.0
20170118_M,1550.0
20170118_MA,0.0
